ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6641445,F,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12135,-925,1,0,0,0,Sales staff,4.0
6790404,F,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12135,-925,1,0,0,0,Sales staff,4.0
6790405,F,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12135,-925,1,0,0,0,Sales staff,4.0
6790408,F,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12135,-925,1,0,0,0,Sales staff,4.0
6790410,F,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12135,-925,1,0,0,0,Sales staff,4.0
6790411,F,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12135,-925,1,0,0,0,Sales staff,4.0
6790416,F,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12135,-925,1,0,0,0,Sales staff,4.0
5023832,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17022,-10361,1,0,1,0,Laborers,2.0
6790417,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17022,-10361,1,0,1,0,Laborers,2.0
6790418,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17022,-10361,1,0,1,0,Laborers,2.0
6790420,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17022,-10361,1,0,1,0,Laborers,2.0
6790422,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17022,-10361,1,0,1,0,Laborers,2.0
6790423,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17022,-10361,1,0,1,0,Laborers,2.0
6790424,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17022,-10361,1,0,1,0,Laborers,2.0
5023833,F,N,Y,0,540000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18964,-1442,1,0,1,0,Managers,2.0
6790425,F,N,Y,0,540000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18964,-1442,1,0,1,0,Managers,2.0
6790426,F,N,Y,0,540000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18964,-1442,1,0,1,0,Managers,2.0
6790427,F,N,Y,0,540000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18964,-1442,1,0,1,0,Managers,2.0
6790428,F,N,Y,0,540000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18964,-1442,1,0,1,0,Managers,2.0
6790431,F,N,Y,0,540000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18964,-1442,1,0,1,0,Managers,2.0
6790432,F,N,Y,0,540000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18964,-1442,1,0,1,0,Managers,2.0
6790434,F,N,Y,0,540000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18964,-1442,1,0,1,0,Managers,2.0
6790436,F,N,Y,0,540000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18964,-1442,1,0,1,0,Managers,2.0
6790437,F,N,Y,0,540000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18964,-1442,1,0,1,0,Managers,2.0
5023834,M,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13892,-1929,1,0,0,0,High skill tech staff,3.0
5552280,M,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13892,-1929,1,0,0,0,High skill tech staff,3.0
5552281,M,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13892,-1929,1,0,0,0,High skill tech staff,3.0
5552282,M,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13892,-1929,1,0,0,0,High skill tech staff,3.0
5552283,M,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13892,-1929,1,0,0,0,High skill tech staff,3.0
5023836,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-19659,-2233,1,0,0,0,Accountants,1.0
5552300,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-19659,-2233,1,0,0,0,Accountants,1.0
5023837,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-20009,-6524,1,0,0,0,,2.0
5508815,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-20009,-6524,1,0,0,0,,2.0
5508817,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-20009,-6524,1,0,0,0,,2.0
5508818,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-20009,-6524,1,0,0,0,,2.0
5508819,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-20009,-6524,1,0,0,0,,2.0
5508820,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-20009,-6524,1,0,0,0,,2.0
6641382,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-20009,-6524,1,0,0,0,,2.0
5023838,F,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19801,-1077,1,0,1,0,Core staff,2.0
5508842,F,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19801,-1077,1,0,1,0,Core staff,2.0
6641417,F,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19801,-1077,1,0,1,0,Core staff,2.0
6641418,F,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19801,-1077,1,0,1,0,Core staff,2.0
5023839,M,Y,Y,1,220500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14469,-134,1,0,0,0,Drivers,3.0
5552311,M,Y,Y,1,220500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14469,-134,1,0,0,0,Drivers,3.0
5552313,M,Y,Y,1,220500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14469,-134,1,0,0,0,Drivers,3.0
5552314,M,Y,Y,1,220500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14469,-134,1,0,0,0,Drivers,3.0
5552318,M,Y,Y,1,220500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14469,-134,1,0,0,0,Drivers,3.0
5552319,M,Y,Y,1,220500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14469,-134,1,0,0,0,Drivers,3.0
5552320,M,Y,Y,1,220500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14469,-134,1,0,0,0,Drivers,3.0
5552321,M,Y,Y,1,220500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14469,-134,1,0,0,0,Drivers,3.0
5552322,M,Y,Y,1,220500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14469,-134,1,0,0,0,Drivers,3.0
5552323,M,Y,Y,1,220500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14469,-134,1,0,0,0,Drivers,3.0
5552324,M,Y,Y,1,220500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14469,-134,1,0,0,0,Drivers,3.0
6641338,M,Y,Y,1,220500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14469,-134,1,0,0,0,Drivers,3.0
5023841,F,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-14653,-2294,1,0,0,0,High skill tech staff,2.0
5552362,F,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-14653,-2294,1,0,0,0,High skill tech staff,2.0
5552363,F,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-14653,-2294,1,0,0,0,High skill tech staff,2.0
5552364,F,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-14653,-2294,1,0,0,0,High skill tech staff,2.0
5552365,F,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-14653,-2294,1,0,0,0,High skill tech staff,2.0
5552366,F,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-14653,-2294,1,0,0,0,High skill tech staff,2.0
5552369,F,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-14653,-2294,1,0,0,0,High skill tech staff,2.0
5552371,F,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-14653,-2294,1,0,0,0,High skill tech staff,2.0
5552372,F,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-14653,-2294,1,0,0,0,High skill tech staff,2.0
5552373,F,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-14653,-2294,1,0,0,0,High skill tech staff,2.0
5552374,F,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-14653,-2294,1,0,0,0,High skill tech staff,2.0
5552376,F,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-14653,-2294,1,0,0,0,High skill tech staff,2.0
5552377,F,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-14653,-2294,1,0,0,0,High skill tech staff,2.0
5023842,F,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19718,-925,1,1,0,0,Medicine staff,1.0
6789882,F,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19718,-925,1,1,0,0,Medicine staff,1.0
6789885,F,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19718,-925,1,1,0,0,Medicine staff,1.0
6789886,F,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19718,-925,1,1,0,0,Medicine staff,1.0
5023843,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17206,-1626,1,0,0,0,Sales staff,2.0
5508881,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17206,-1626,1,0,0,0,Sales staff,2.0
5508882,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17206,-1626,1,0,0,0,Sales staff,2.0
5023844,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-17297,-3482,1,0,1,0,Laborers,3.0
6789931,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-17297,-3482,1,0,1,0,Laborers,3.0
6789932,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-17297,-3482,1,0,1,0,Laborers,3.0
6789933,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-17297,-3482,1,0,1,0,Laborers,3.0
6789934,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-17297,-3482,1,0,1,0,Laborers,3.0
6789935,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-17297,-3482,1,0,1,0,Laborers,3.0
6789936,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-17297,-3482,1,0,1,0,Laborers,3.0
6789937,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-17297,-3482,1,0,1,0,Laborers,3.0
5023845,M,N,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-13761,-2783,1,0,0,0,Laborers,3.0
6789955,M,N,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-13761,-2783,1,0,0,0,Laborers,3.0
6789956,M,N,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-13761,-2783,1,0,0,0,Laborers,3.0
6789957,M,N,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-13761,-2783,1,0,0,0,Laborers,3.0
6789958,M,N,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-13761,-2783,1,0,0,0,Laborers,3.0
5023846,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,-20434,-2691,1,0,1,0,Laborers,2.0
5508914,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,-20434,-2691,1,0,1,0,Laborers,2.0
5508915,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,-20434,-2691,1,0,1,0,Laborers,2.0
5023848,M,N,Y,0,49500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12087,-3482,1,1,1,0,Security staff,1.0
6789991,M,N,Y,0,49500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12087,-3482,1,1,1,0,Security staff,1.0
5023849,M,N,Y,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14091,-986,1,1,1,0,Core staff,4.0
6641442,M,N,Y,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14091,-986,1,1,1,0,Core staff,4.0
6641443,M,N,Y,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14091,-986,1,1,1,0,Core staff,4.0
6790022,M,N,Y,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14091,-986,1,1,1,0,Core staff,4.0
6790023,M,N,Y,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14091,-986,1,1,1,0,Core staff,4.0
6790024,M,N,Y,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14091,-986,1,1,1,0,Core staff,4.0
5023851,F,N,N,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14235,-1189,1,0,0,0,Sales staff,2.0
5023856,F,Y,Y,0,450000.0,State servant,Higher education,Married,House / apartment,-19737,-5359,1,0,0,0,,2.0
5023858,F,Y,Y,0,450000.0,State servant,Higher education,Married,House / apartment,-19737,-5359,1,0,0,0,,2.0
5023859,F,Y,Y,0,450000.0,State servant,Higher education,Married,House / apartment,-19737,-5359,1,0,0,0,,2.0
5023860,F,Y,Y,0,450000.0,State servant,Higher education,Married,House / apartment,-19737,-5359,1,0,0,0,,2.0
5794717,F,Y,Y,0,450000.0,State servant,Higher education,Married,House / apartment,-19737,-5359,1,0,0,0,,2.0
5023862,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18179,-2773,1,0,1,0,Sales staff,2.0
5023863,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18179,-2773,1,0,1,0,Sales staff,2.0
5023864,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18179,-2773,1,0,1,0,Sales staff,2.0
5023865,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18179,-2773,1,0,1,0,Sales staff,2.0
5023866,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18179,-2773,1,0,1,0,Sales staff,2.0
5023867,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18179,-2773,1,0,1,0,Sales staff,2.0
5023870,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18945,-1677,1,1,0,0,Managers,1.0
5023872,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18945,-1677,1,1,0,0,Managers,1.0
5023873,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18945,-1677,1,1,0,0,Managers,1.0
5023874,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18945,-1677,1,1,0,0,Managers,1.0
5023875,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18945,-1677,1,1,0,0,Managers,1.0
5794744,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18945,-1677,1,1,0,0,Managers,1.0
5794745,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18945,-1677,1,1,0,0,Managers,1.0
5023876,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,-22985,365243,1,0,1,0,,2.0
5023877,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,-22985,365243,1,0,1,0,,2.0
5023878,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,-22985,365243,1,0,1,0,,2.0
5023879,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,-22985,365243,1,0,1,0,,2.0
5023880,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,-22985,365243,1,0,1,0,,2.0
5794746,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,-22985,365243,1,0,1,0,,2.0
5023882,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21365,365243,1,0,0,0,,2.0
5023883,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21365,365243,1,0,0,0,,2.0
5023885,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21365,365243,1,0,0,0,,2.0
5023890,F,N,Y,0,189000.0,Working,Secondary / secondary special,Separated,House / apartment,-17135,-93,1,1,1,0,,1.0
5794768,F,N,Y,0,189000.0,Working,Secondary / secondary special,Separated,House / apartment,-17135,-93,1,1,1,0,,1.0
5023891,F,N,Y,2,85500.0,Working,Higher education,Married,House / apartment,-12160,-458,1,0,0,0,,4.0
5023892,F,N,Y,2,85500.0,Working,Higher education,Married,House / apartment,-12160,-458,1,0,0,0,,4.0
5023895,F,N,Y,2,85500.0,Working,Higher education,Married,House / apartment,-12160,-458,1,0,0,0,,4.0
5794796,F,N,Y,2,85500.0,Working,Higher education,Married,House / apartment,-12160,-458,1,0,0,0,,4.0
5023896,F,N,N,1,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18309,365243,1,0,0,0,,3.0
5023897,F,N,N,1,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18309,365243,1,0,0,0,,3.0
5023898,F,N,N,1,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18309,365243,1,0,0,0,,3.0
5023899,F,N,N,1,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18309,365243,1,0,0,0,,3.0
5023900,F,N,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-9850,-246,1,0,0,0,,2.0
5023901,F,N,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-9850,-246,1,0,0,0,,2.0
5023902,F,N,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-9850,-246,1,0,0,0,,2.0
5023903,F,N,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-9850,-246,1,0,0,0,,2.0
5023904,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22657,365243,1,0,1,0,,2.0
5023906,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22657,365243,1,0,1,0,,2.0
5023907,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22657,365243,1,0,1,0,,2.0
5023908,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22657,365243,1,0,1,0,,2.0
5023909,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22657,365243,1,0,1,0,,2.0
5023910,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22657,365243,1,0,1,0,,2.0
5023912,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22657,365243,1,0,1,0,,2.0
5023913,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22657,365243,1,0,1,0,,2.0
