Car Ownership,Property Ownership,Number of Children,Annual Income,Income Category,Education Level,Marital Status,Housing Type,Age (Days),Employment Duration (Days),Work Phone,Phone,Email,Occupation,Family Size,Approved,Prediction,Actual,Explanation,Reason
0,1,2,112500.0,0,5,1,1,33,925.0,0.0,0.0,0.0,14,4.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Number of Children, Car Ownership, Phone, Age (Days).","This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Number of Children, Car Ownership, Phone, Age (Days)."
0,1,2,112500.0,0,5,1,1,33,925.0,0.0,0.0,0.0,14,4.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Income Category, Work Phone, Number of Children, Phone, Car Ownership, Age (Days).","This application was denied due to Email, -1.62, Housing Type, Income Category, Work Phone, Number of Children, Phone, Car Ownership, Age (Days)."
0,1,2,112500.0,0,5,1,1,33,925.0,0.0,0.0,0.0,14,4.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Number of Children, Car Ownership, Phone, Age (Days).","This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Number of Children, Car Ownership, Phone, Age (Days)."
0,1,2,112500.0,0,5,1,1,33,925.0,0.0,0.0,0.0,14,4.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Number of Children, Car Ownership, Phone, Age (Days).","This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Number of Children, Car Ownership, Phone, Age (Days)."
0,1,2,112500.0,0,5,1,1,33,925.0,0.0,0.0,0.0,14,4.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Number of Children, Car Ownership, Phone, Age (Days).","This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Number of Children, Car Ownership, Phone, Age (Days)."
0,1,2,112500.0,0,5,1,1,33,925.0,0.0,0.0,0.0,14,4.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Income Category, Housing Type, Work Phone, Car Ownership, Phone, Number of Children, Age (Days).","This application was denied due to Email, -1.62, Income Category, Housing Type, Work Phone, Car Ownership, Phone, Number of Children, Age (Days)."
0,1,2,112500.0,0,5,1,1,33,925.0,0.0,0.0,0.0,14,4.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Email, Housing Type, Work Phone, Number of Children, Car Ownership, Phone, Age (Days).","This application was denied due to -1.62, Income Category, Email, Housing Type, Work Phone, Number of Children, Car Ownership, Phone, Age (Days)."
0,1,0,112500.0,4,5,1,1,46,10361.0,0.0,1.0,0.0,8,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.82, Car Ownership, -0.15, Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.82, Car Ownership, -0.15, Family Size."
0,1,0,112500.0,4,5,1,1,46,10361.0,0.0,1.0,0.0,8,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, Work Phone, -0.82, Car Ownership, -0.15.","This application was denied due to -1.62, Housing Type, Email, Work Phone, -0.82, Car Ownership, -0.15."
0,1,0,112500.0,4,5,1,1,46,10361.0,0.0,1.0,0.0,8,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, -0.82, Car Ownership, Work Phone, -0.15, Family Size.","This application was denied due to -1.62, Email, Housing Type, -0.82, Car Ownership, Work Phone, -0.15, Family Size."
0,1,0,112500.0,4,5,1,1,46,10361.0,0.0,1.0,0.0,8,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, -0.82, Car Ownership, Work Phone, -0.15.","This application was denied due to -1.62, Email, Housing Type, -0.82, Car Ownership, Work Phone, -0.15."
0,1,0,112500.0,4,5,1,1,46,10361.0,0.0,1.0,0.0,8,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, -0.82, Car Ownership, Work Phone, -0.15.","This application was denied due to Email, -1.62, Housing Type, -0.82, Car Ownership, Work Phone, -0.15."
0,1,0,112500.0,4,5,1,1,46,10361.0,0.0,1.0,0.0,8,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.82, Car Ownership, -0.15.","This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.82, Car Ownership, -0.15."
0,1,0,112500.0,4,5,1,1,46,10361.0,0.0,1.0,0.0,8,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.82, Car Ownership, -0.15, Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.82, Car Ownership, -0.15, Family Size."
0,1,0,540000.0,0,5,1,1,51,1442.0,0.0,1.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Income Category, -0.82, Car Ownership, Work Phone, -0.15.","This application was denied due to -1.62, Email, Housing Type, Income Category, -0.82, Car Ownership, Work Phone, -0.15."
0,1,0,540000.0,0,5,1,1,51,1442.0,0.0,1.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Income Category, Housing Type, Work Phone, Car Ownership, -0.82, -0.15.","This application was denied due to Email, -1.62, Income Category, Housing Type, Work Phone, Car Ownership, -0.82, -0.15."
0,1,0,540000.0,0,5,1,1,51,1442.0,0.0,1.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, -0.82, Work Phone, Car Ownership, -0.15, Family Size.","This application was denied due to -1.62, Email, Income Category, Housing Type, -0.82, Work Phone, Car Ownership, -0.15, Family Size."
0,1,0,540000.0,0,5,1,1,51,1442.0,0.0,1.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Income Category, Email, -0.82, Work Phone, Car Ownership, -0.15, Family Size.","This application was denied due to -1.62, Housing Type, Income Category, Email, -0.82, Work Phone, Car Ownership, -0.15, Family Size."
0,1,0,540000.0,0,5,1,1,51,1442.0,0.0,1.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, -0.82, Car Ownership, -0.15, Annual Income.","This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, -0.82, Car Ownership, -0.15, Annual Income."
0,1,0,540000.0,0,5,1,1,51,1442.0,0.0,1.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Income Category, Housing Type, Work Phone, Car Ownership, -0.82, -0.15, Family Size.","This application was denied due to Email, -1.62, Income Category, Housing Type, Work Phone, Car Ownership, -0.82, -0.15, Family Size."
0,1,0,540000.0,0,5,1,1,51,1442.0,0.0,1.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Email, Housing Type, -0.82, Work Phone, Car Ownership, -0.15.","This application was denied due to -1.62, Income Category, Email, Housing Type, -0.82, Work Phone, Car Ownership, -0.15."
0,1,0,540000.0,0,5,1,1,51,1442.0,0.0,1.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Email, Housing Type, -0.82, Work Phone, Car Ownership, -0.15, Family Size.","This application was denied due to -1.62, Income Category, Email, Housing Type, -0.82, Work Phone, Car Ownership, -0.15, Family Size."
0,1,0,540000.0,0,5,1,1,51,1442.0,0.0,1.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Income Category, Work Phone, -0.82, Car Ownership, -0.15.","This application was denied due to -1.62, Email, Housing Type, Income Category, Work Phone, -0.82, Car Ownership, -0.15."
0,1,0,540000.0,0,5,1,1,51,1442.0,0.0,1.0,0.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Email, Work Phone, -0.82, Car Ownership, -0.15.","This application was denied due to -1.62, Income Category, Housing Type, Email, Work Phone, -0.82, Car Ownership, -0.15."
0,0,1,112500.0,4,5,1,1,38,1929.0,0.0,0.0,0.0,6,3.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, Work Phone, -0.57, Car Ownership, Phone, -0.27, Occupation, -0.20, -0.85.","This application was denied due to Email, Housing Type, Work Phone, -0.57, Car Ownership, Phone, -0.27, Occupation, -0.20, -0.85."
0,0,1,112500.0,4,5,1,1,38,1929.0,0.0,0.0,0.0,6,3.0,0,Denied,Denied,"This application was denied due to Housing Type, Email, -0.57, Work Phone, -0.27, Car Ownership, Phone, Occupation, -0.20, -0.85.","This application was denied due to Housing Type, Email, -0.57, Work Phone, -0.27, Car Ownership, Phone, Occupation, -0.20, -0.85."
0,0,1,112500.0,4,5,1,1,38,1929.0,0.0,0.0,0.0,6,3.0,0,Denied,Denied,"This application was denied due to Housing Type, Email, -0.57, Work Phone, Car Ownership, -0.27, Phone, Occupation, -0.20, -0.85.","This application was denied due to Housing Type, Email, -0.57, Work Phone, Car Ownership, -0.27, Phone, Occupation, -0.20, -0.85."
0,0,1,112500.0,4,5,1,1,38,1929.0,0.0,0.0,0.0,6,3.0,0,Denied,Denied,"This application was denied due to Housing Type, Email, -0.57, Work Phone, -0.27, Car Ownership, Phone, Occupation, -0.20, -0.85.","This application was denied due to Housing Type, Email, -0.57, Work Phone, -0.27, Car Ownership, Phone, Occupation, -0.20, -0.85."
0,0,1,112500.0,4,5,1,1,38,1929.0,0.0,0.0,0.0,6,3.0,0,Denied,Denied,"This application was denied due to Email, Housing Type, -0.57, Work Phone, Car Ownership, Occupation, Phone, -0.27, -0.85, -0.20.","This application was denied due to Email, Housing Type, -0.57, Work Phone, Car Ownership, Occupation, Phone, -0.27, -0.85, -0.20."
0,1,0,135000.0,0,5,4,1,53,2233.0,0.0,0.0,0.0,0,1.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Income Category, Marital Status, Work Phone, Car Ownership, -0.27, Occupation, Phone, -0.15, -0.61, Family Size.","This application was denied due to -1.62, Email, Housing Type, Income Category, Marital Status, Work Phone, Car Ownership, -0.27, Occupation, Phone, -0.15, -0.61, Family Size."
0,1,0,135000.0,0,5,4,1,53,2233.0,0.0,0.0,0.0,0,1.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Marital Status, Housing Type, Work Phone, Car Ownership, Occupation, -0.27, Phone, -0.15, Family Size.","This application was denied due to -1.62, Email, Income Category, Marital Status, Housing Type, Work Phone, Car Ownership, Occupation, -0.27, Phone, -0.15, Family Size."
0,1,0,112500.0,2,5,1,1,54,6524.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size.","This application was denied due to Email, -1.62, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size."
0,1,0,112500.0,2,5,1,1,54,6524.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size."
0,1,0,112500.0,2,5,1,1,54,6524.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size."
0,1,0,112500.0,2,5,1,1,54,6524.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size."
0,1,0,112500.0,2,5,1,1,54,6524.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Work Phone, Car Ownership, Phone, Family Size.","This application was denied due to Email, -1.62, Housing Type, Work Phone, Car Ownership, Phone, Family Size."
0,1,0,112500.0,2,5,1,1,54,6524.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size."
0,1,0,112500.0,2,5,1,1,54,6524.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.15, Family Size."
1,0,0,315000.0,0,5,0,1,54,1077.0,0.0,1.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to Email, Income Category, Housing Type, Work Phone, Occupation, Family Size, -0.15.","This application was denied due to Email, Income Category, Housing Type, Work Phone, Occupation, Family Size, -0.15."
1,0,0,315000.0,0,5,0,1,54,1077.0,0.0,1.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to Email, Income Category, Housing Type, Work Phone, Occupation, -0.15, Family Size.","This application was denied due to Email, Income Category, Housing Type, Work Phone, Occupation, -0.15, Family Size."
1,0,0,315000.0,0,5,0,1,54,1077.0,0.0,1.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to Income Category, Email, Housing Type, Work Phone, Occupation, Family Size, -0.15, Annual Income.","This application was denied due to Income Category, Email, Housing Type, Work Phone, Occupation, Family Size, -0.15, Annual Income."
1,0,0,315000.0,0,5,0,1,54,1077.0,0.0,1.0,0.0,3,2.0,0,Denied,Denied,"This application was denied due to Email, Income Category, Housing Type, Work Phone, Occupation, -0.15, Family Size.","This application was denied due to Email, Income Category, Housing Type, Work Phone, Occupation, -0.15, Family Size."
1,1,1,220500.0,0,5,1,1,39,134.0,0.0,0.0,0.0,4,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Employment Duration (Days), -0.13, Work Phone, -0.57, Phone, Occupation, -0.85.","This application was denied due to -1.62, Email, Income Category, Housing Type, Employment Duration (Days), -0.13, Work Phone, -0.57, Phone, Occupation, -0.85."
1,1,1,220500.0,0,5,1,1,39,134.0,0.0,0.0,0.0,4,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, -0.13, Work Phone, -0.57, Phone, Occupation, -0.85, -0.20.","This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, -0.13, Work Phone, -0.57, Phone, Occupation, -0.85, -0.20."
1,1,1,220500.0,0,5,1,1,39,134.0,0.0,0.0,0.0,4,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, Work Phone, -0.13, -0.57, Phone, Occupation, -0.85, -0.20.","This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, Work Phone, -0.13, -0.57, Phone, Occupation, -0.85, -0.20."
1,1,1,220500.0,0,5,1,1,39,134.0,0.0,0.0,0.0,4,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, -0.13, -0.57, Work Phone, Phone, Occupation, -0.85.","This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, -0.13, -0.57, Work Phone, Phone, Occupation, -0.85."
1,1,1,220500.0,0,5,1,1,39,134.0,0.0,0.0,0.0,4,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Employment Duration (Days), Income Category, Housing Type, -0.13, Work Phone, -0.57, Occupation, Phone, -0.20, -0.85.","This application was denied due to -1.62, Email, Employment Duration (Days), Income Category, Housing Type, -0.13, Work Phone, -0.57, Occupation, Phone, -0.20, -0.85."
1,1,1,220500.0,0,5,1,1,39,134.0,0.0,0.0,0.0,4,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, -0.13, -0.57, Work Phone, Phone, Occupation, -0.85, -0.20.","This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, -0.13, -0.57, Work Phone, Phone, Occupation, -0.85, -0.20."
1,1,1,220500.0,0,5,1,1,39,134.0,0.0,0.0,0.0,4,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Employment Duration (Days), -0.13, Work Phone, -0.57, Occupation, Phone, -0.20, -0.85.","This application was denied due to -1.62, Email, Income Category, Housing Type, Employment Duration (Days), -0.13, Work Phone, -0.57, Occupation, Phone, -0.20, -0.85."
